university_id,course_id,faculty,course_name,degree_type,course_url,curriculum_supported,typical_offer,min_requirements,min_points_home,intl_buffer_points,required_subjects,recommended_subjects,ps_expected_signals,estimated_annual_cost_international,notes
UCL,UCL_STATS_ECON_BSC_2026,Mathematical & Physical Sciences,Statistics and Economics BSc,BSc,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/statistics-and-economics-bsc,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: A*A*A; IB: 39 (19 HL). Contextual: A*AA / 38 (18 HL).,A-Levels: A*A*A; IB: 39 (19 HL). Contextual: A*AA / 38 (18 HL).,39,1,A-level Maths A* required.,Further Maths; Economics.,Interest in financial econometrics; probability-based decision making; evidence of using stats to solve real-world economic puzzles; highly analytical mindset.,34400,"Add intl buffer +1; budget filter; very popular ""workaround"" for pure Economics."
UCL,UCL_NATSCI_BSC_2026,Mathematical & Physical Sciences,Natural Sciences BSc,BSc,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/natural-sciences-bsc,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: A*A*A; IB: 39 (19 HL). Contextual: A*AA / 38 (18 HL).,A-Levels: A*A*A; IB: 39 (19 HL). Contextual: A*AA / 38 (18 HL).,39,1,A-level Maths A* + two from Bio/Chem/Phys required.,Further Maths.,Broad scientific curiosity; evidence of linking two distinct fields (e.g. Physics and Bio); maturity in handling high workloads; interest in interdisciplinary research.,37500,"Add intl buffer +1; budget filter; students choose two ""streams""."
UCL,UCL_BASC_ARTS_2026,Arts & Humanities,Arts and Sciences BASc,BASc,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/arts-and-sciences-basc,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: A*AA; IB: 39 (19 HL). Contextual: AAB / 36 (17 HL).,A-Levels: A*AA; IB: 39 (19 HL). Contextual: AAB / 36 (17 HL).,39,1,Mixed Arts/Science subjects required (at least one of each).,None.,Intellectual 'polymath' evidence; ability to synthesize logic from disparate fields; interest in complex 'global challenges'; highly self-directed research interests; curiosity beyond a single niche.,34400,Add intl buffer +1; budget filter; must meet both a Science and an Arts gate.
UCL,UCL_ENGL_BA_2026,Arts & Humanities,English BA,BA,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/english-ba,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: AAA; IB: 38 (18 HL). Contextual: ABB / 34 (16 HL).,A-Levels: AAA; IB: 38 (18 HL). Contextual: ABB / 34 (16 HL).,38,1,A-level English Literature (or Lang/Lit) A required; IB HL English grade 6 required.,History; Languages.,Independent critical voice; breadth of reading (medieval to modern); ability to link text to cultural theory; sensitivity to form and style; sophisticated essay structure.,28100,Add intl buffer +1; budget filter; Questionnaire/Writing sample may be requested.
UCL,UCL_PHIL_BA_2026,Arts & Humanities,Philosophy BA,BA,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/philosophy-ba,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: AAA; IB: 38 (18 HL). Contextual: ABB / 34 (16 HL).,A-Levels: AAA; IB: 38 (18 HL). Contextual: ABB / 34 (16 HL).,38,1,None required.,Philosophy; Maths.,Logical rigor; clarity of thought; ability to handle abstract concepts; engagement with analytic philosophy; evidence of self-driven philosophical inquiry.,28100,Add intl buffer +1; budget filter.
UCL,UCL_FINE_ART_BA_2026,Slade School of Fine Art,Fine Art BA,BA,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/fine-art-ba,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: ABB; IB: 34 (16 HL). Contextual: BBC / 30 (15 HL).,A-Levels: ABB; IB: 34 (16 HL). Contextual: BBC / 30 (15 HL).,34,1,Art/Design Technology A-level often required.,None.,Creative risk-taking; evidence of a consistent studio practice; ability to talk about 'why' you make art; awareness of contemporary art world; portfolio-led quality.,34400,Add intl buffer +1; budget filter; Portfolio is the absolute gate; very high rejection rate.
UCL,UCL_CLAS_BA_2026,Arts & Humanities,Classics BA,BA,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/classics-ba,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: AAA; IB: 38 (18 HL). Contextual: ABB / 34 (16 HL).,A-Levels: AAA; IB: 38 (18 HL). Contextual: ABB / 34 (16 HL).,38,1,A-level Latin or Greek A required.,History; English.,Linguistic aptitude; interest in ancient social structures; ability to interpret textual vs archaeological evidence; curiosity about the classical legacy.,28100,Add intl buffer +1; budget filter.
UCL,UCL_EDUC_BA_2026,IOE - Faculty of Education and Society,Education Studies BA,BA,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/education-studies-ba,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: ABB; IB: 34 (16 HL). Contextual: BBC / 30 (15 HL).,A-Levels: ABB; IB: 34 (16 HL). Contextual: BBC / 30 (15 HL).,34,1,None required.,Sociology; Psychology.,Interest in social justice and educational policy; curiosity about how people learn; evidence of community work; analytical take on systems.,28100,Add intl buffer +1; budget filter; IOE is World #1.
UCL,UCL_SOC_BSC_2026,IOE - Faculty of Education and Society,Social Sciences BSc,BSc,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/social-sciences-bsc,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: AAA; IB: 38 (18 HL). Contextual: ABB / 34 (16 HL).,A-Levels: AAA; IB: 38 (18 HL). Contextual: ABB / 34 (16 HL).,38,1,None required.,Sociology; Economics; Politics.,Systems thinking; interest in sociology and data; following social trends; bridging different social science disciplines; awareness of inequality.,31100,Add intl buffer +1; budget filter.
UCL,UCL_MEDIA_BA_2026,IOE - Faculty of Education and Society,Media BA,BA,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/media-ba,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: AAB; IB: 36 (17 HL). Contextual: BBB / 32 (15 HL).,A-Levels: AAB; IB: 36 (17 HL). Contextual: BBB / 32 (15 HL).,36,1,None required.,Media Studies; English; Art.,Critical analysis of digital platforms; interest in media production and theory; awareness of media's role in power/politics; creative/technical curiosity.,34400,Add intl buffer +1; budget filter; based at UCL East (Stratford).
UCL,UCL_SSEES_ECON_2026,SSEES,Economics and Business with East European Studies BSc,BSc,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/economics-and-business-east-european-studies-bsc,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: AAA; IB: 38 (18 HL). Contextual: ABB / 34 (16 HL).,A-Levels: AAA; IB: 38 (18 HL). Contextual: ABB / 34 (16 HL).,38,1,A-level Maths A required; IB HL Maths grade 6 required.,Economics.,Interest in emerging markets; specific curiosity about Eastern Europe/Eurasia; quantitative comfort; ability to link geopolitics to market trends.,31100,"Add intl buffer +1; budget filter; Excellent ""workaround"" for UCL Economics."
UCL,UCL_SSEES_POL_2026,SSEES,Politics and International Relations with East European Studies BSc,BSc,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/politics-and-international-relations-east-european-studies-bsc,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: AAA; IB: 38 (18 HL). Contextual: ABB / 34 (16 HL).,A-Levels: AAA; IB: 38 (18 HL). Contextual: ABB / 34 (16 HL).,38,1,None required.,History; Politics.,Engaging with post-socialist transitions; security studies interest; ability to handle regional language study; analytical writing on diplomacy.,31100,Add intl buffer +1; budget filter.
UCL,UCL_LANG_BA_2026,SSELCS,Modern Languages BA,BA,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/modern-languages-ba,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: ABB; IB: 34 (16 HL). Contextual: BBC / 30 (15 HL).,A-Levels: ABB; IB: 34 (16 HL). Contextual: BBC / 30 (15 HL).,34,1,A-level in at least one modern language required.,None.,Cross-cultural curiosity; evidence of language immersion or self-study; interest in target culture's literature/film; resilience in grammar.,28100,Add intl buffer +1; budget filter; includes mandatory year abroad.
UCL,UCL_SPS_BSC_2026,Mathematical & Physical Sciences,Sociology and Politics of Science BSc,BSc,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/sociology-and-politics-science-bsc,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: AAA; IB: 36 (17 HL). Contextual: BBB / 32 .,A-Levels: AAB; IB: 36 (17 HL). Contextual: BBB / 32.,36,1,None required.,Sociology; Politics; History; A Science subject.,Interest in 'Science in Society'; critique of how scientific knowledge is produced; understanding of ethics in tech/medicine; ability to bridge the gap between lab research and public policy; curiosity about the history of discovery.,31100,Add intl buffer +1; budget filter; excellent 'workaround' for high-tier social science applicants.
UCL,UCL_IMB_BSC_2026,Engineering Sciences,Information Management for Business BSc,BSc,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/information-management-business-bsc,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: AAA; IB: 38 (18 HL). Contextual: ABB / 34 (16 HL).,A-Levels: AAA; IB: 38 (18 HL). Contextual: ABB / 34 (16 HL).,38,1,A-level Maths (grade A) or GCSE Maths (grade 7/A) required.,Economics; Business; ICT.,The primary UCL degree for Marketing and Tech-Management; evidence of commercial awareness; interest in how data drives consumer behavior; leadership in digital projects; understanding of business-tech alignment.,37500,Add intl buffer +1; budget filter; this is the 'Marketing' target degree at UCL.
UCL,UCL_SOCI_BSC_2026,IOE - Faculty of Education and Society,Sociology BSc,BSc,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/sociology-bsc,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: AAB; IB: 36 (17 HL). Contextual: BBB / 32 (15 HL).,A-Levels: AAB; IB: 36 (17 HL). Contextual: BBB / 32 (15 HL).,36,1,None required.,Sociology; Psychology; History.,Critical engagement with social structures (class/gender/race); interest in social research methods; evidence of observing 'everyday' sociology; ability to analyze social data; curiosity about global social change.,31100,Add intl buffer +1; budget filter; distinct from the 'Social Sciences' BSc.
UCL,UCL_SOCI_QM_BSC_2026,IOE - Faculty of Education and Society,Sociology with Quantitative Methods BSc,BSc,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/sociology-quantitative-methods-bsc,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: AAB; IB: 36 (17 HL). Contextual: BBB / 32 (15 HL).,A-Levels: AAB; IB: 36 (17 HL). Contextual: BBB / 32 (15 HL).,36,1,A-level Maths (grade C) or GCSE Maths (grade 6/B) required.,None.,Evidence that you enjoy 'Big Data' as a tool for social change; ability to tell stories with numbers; interest in social statistics; curiosity about how surveys and censuses shape policy.,31100,Add intl buffer +1; budget filter; Q-Step affiliated course.
UCL,UCL_CRIM_BSC_2026,Engineering Sciences,Crime and Data Science BSc,BSc,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/crime-and-data-science-bsc,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: A*AA; IB: 39 (19 HL). Contextual: AAB / 36 (17 HL).,A-Levels: A*AA; IB: 39 (19 HL). Contextual: AAB / 36 (17 HL).,39,1,A-level Maths (grade A) or GCSE Maths (grade 7/A) required.,Computer Science; Sociology.,Interest in 'Predictive Policing' and crime prevention; ethics of surveillance; ability to use logic and statistics to solve social problems; curiosity about criminal behavior patterns.,34400,Add intl buffer +1; budget filter; high quant requirement for a criminology-adjacent course.
UCL,UCL_GHS_BSC_2026,Social & Historical Sciences,Global Humanitarian Studies BSc,BSc,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/global-humanitarian-studies-bsc,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: AAA; IB: 38 (18 HL). Contextual: ABB / 34 (16 HL).,A-Levels: AAA; IB: 38 (18 HL). Contextual: ABB / 34 (16 HL).,38,1,None required.,Geography; Politics; Economics.,Commitment to international development; interest in disaster response and logistics; awareness of 'Global South' contexts; evidence of volunteering or activism; ability to handle complex crisis management theory.,31100,Add intl buffer +1; budget filter.
UCL,UCL_FRE_GER_BA_2026,Arts & Humanities,French and German BA,BA,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/french-and-german-ba,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: ABB; IB: 34 (16 HL). Contextual: BBC / 30 (15 HL).,A-Levels: ABB; IB: 34 (16 HL). Contextual: BBC / 30 (15 HL).,34,1,A-level in at least one of the languages (Grade A).,None.,Linguistic comparison skills; interest in both Francophone and Germanic literature/film; evidence of self-driven language practice; adaptability.,28100,Add intl buffer +1; Includes Year Abroad.
UCL,UCL_SPAN_LAT_BA_2026,Arts & Humanities,Spanish and Latin American Studies BA,BA,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/spanish-and-latin-american-studies-ba,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: ABB; IB: 34 (16 HL). Contextual: BBC / 30 (15 HL).,A-Levels: ABB; IB: 34 (16 HL). Contextual: BBC / 30 (15 HL).,34,1,A-level Spanish (Grade A) required.,History.,Interest in colonial/post-colonial history; passion for Latin American cinema/literature; understanding of linguistic variations across the Atlantic.,28100,Add intl buffer +1; Includes Year Abroad.
UCL,UCL_DUTCH_BA_2026,Arts & Humanities,Dutch BA,BA,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/dutch-ba,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: ABB; IB: 34 (16 HL). Contextual: BBC / 30 (15 HL).,A-Levels: ABB; IB: 34 (16 HL). Contextual: BBC / 30 (15 HL).,34,1,None (Ab initio available).,Languages; History.,Interest in the Low Countries; historical perspective on maritime/trade history; linguistic curiosity; evidence of exploring 'minority' languages.,28100,Add intl buffer +1; budget filter.
